GeoAreaCode,GeoAreaName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
9,Oceania,0.86624,0.86284,0.85998,0.85668,0.85366,0.85026,0.84709,0.84421,0.84137,0.83843,0.83549,0.83257,0.82887,0.82572,0.82256,0.81942,0.81597,0.81228,0.80955,0.80608,0.8035,0.79982,0.79605,0.79326,0.78993
543,Oceania (exc. Australia and New Zealand),0.86235,0.85824,0.85471,0.85097,0.8472,0.84327,0.83964,0.8356,0.83186,0.82836,0.8251,0.82129,0.81731,0.81321,0.80884,0.80521,0.80124,0.7972,0.79349,0.78964,0.78499,0.78173,0.77729,0.77315,0.7697
512,Oman,0.93862,0.93616,0.93364,0.93061,0.92827,0.926,0.92268,0.92086,0.9181,0.91499,0.9135,0.91108,0.90861,0.9063,0.90389,0.90202,0.89953,0.89788,0.89477,0.89232,0.8893,0.88793,0.88535,0.88414,0.88146
586,Pakistan,0.92143,0.91579,0.91134,0.90776,0.90371,0.89857,0.89495,0.89027,0.88735,0.88379,0.87944,0.87597,0.8716,0.86732,0.86257,0.85831,0.85415,0.84928,0.84516,0.84147,0.83639,0.83203,0.82858,0.82436,0.81979
585,Palau,0.88515,0.87666,0.866,0.85892,0.84995,0.84119,0.83089,0.82155,0.81133,0.80096,0.79055,0.78161,0.77228,0.76289,0.75353,0.74409,0.73536,0.72623,0.71488,0.70625,0.69469,0.68614,0.67486,0.66509,0.65483
591,Panama,0.74547,0.74387,0.74259,0.74135,0.7403,0.73906,0.73793,0.73717,0.7362,0.73514,0.73414,0.73288,0.73181,0.73051,0.72964,0.72807,0.72697,0.72581,0.72456,0.72324,0.72209,0.72113,0.72004,0.71905,0.7176
598,Papua New Guinea,0.90016,0.8966,0.89372,0.88984,0.88708,0.88343,0.88019,0.87698,0.87375,0.87106,0.86816,0.86459,0.86077,0.85775,0.85381,0.85067,0.84683,0.84282,0.83944,0.83637,0.83291,0.8286,0.82591,0.82248,0.81862
600,Paraguay,0.95179,0.95166,0.9515,0.95147,0.95153,0.95153,0.95163,0.95168,0.95168,0.95181,0.95176,0.95173,0.95167,0.95166,0.95162,0.95153,0.95155,0.95148,0.95148,0.95146,0.95143,0.95144,0.95144,0.95141,0.95141
604,Peru,0.74143,0.74115,0.74084,0.7405,0.74026,0.74014,0.74001,0.74004,0.73985,0.73972,0.73953,0.73928,0.7391,0.73901,0.73897,0.73891,0.7388,0.73875,0.73874,0.73867,0.73866,0.73859,0.7386,0.73853,0.73849
608,Philippines,0.75458,0.75106,0.74695,0.7431,0.74007,0.73572,0.73167,0.72832,0.72547,0.72203,0.7191,0.71544,0.71202,0.70828,0.70497,0.70104,0.69673,0.69329,0.68873,0.68533,0.68198,0.67761,0.67374,0.67057,0.66782
612,Pitcairn,0.80051,0.79568,0.79191,0.7871,0.78357,0.77867,0.77445,0.77107,0.76764,0.76386,0.76042,0.7556,0.75169,0.74721,0.7431,0.73951,0.73472,0.73082,0.7258,0.72281,0.71779,0.71454,0.70958,0.70604,0.7016
616,Poland,0.95201,0.95301,0.95402,0.95502,0.95599,0.957,0.95793,0.95886,0.95964,0.96001,0.96099,0.96207,0.9632,0.96456,0.96608,0.96749,0.96874,0.96982,0.97093,0.97193,0.97308,0.97378,0.97491,0.97557,0.97614
620,Portugal,0.90297,0.90232,0.90168,0.90097,0.90044,0.89986,0.8994,0.89914,0.89946,0.89985,0.90062,0.90155,0.90226,0.90254,0.90228,0.90174,0.90115,0.90062,0.90015,0.89945,0.899,0.89852,0.89818,0.89786,0.89737
630,Puerto Rico,0.71182,0.70998,0.70818,0.70658,0.70523,0.70407,0.70312,0.70243,0.70172,0.70109,0.7003,0.69943,0.69892,0.69793,0.69704,0.69629,0.69471,0.69334,0.69109,0.68959,0.6881,0.68629,0.68543,0.68462,0.68419
634,Qatar,0.90865,0.9036,0.89882,0.89539,0.89036,0.88669,0.88294,0.87839,0.87519,0.87172,0.86777,0.86365,0.85989,0.85574,0.85207,0.84703,0.8442,0.84041,0.83568,0.83216,0.82918,0.82579,0.82098,0.81683,0.8131
410,Republic of Korea,0.78776,0.78391,0.78037,0.7766,0.77266,0.76728,0.76243,0.75736,0.75194,0.74729,0.74291,0.7375,0.73422,0.72859,0.7238,0.7195,0.71519,0.71034,0.7066,0.70088,0.6969,0.69208,0.68631,0.6838,0.67826
498,Republic of Moldova,0.96585,0.96585,0.96602,0.96607,0.96623,0.96646,0.96654,0.96682,0.96724,0.96739,0.96758,0.96801,0.96842,0.96881,0.9693,0.96982,0.97034,0.97062,0.97084,0.9711,0.97128,0.97149,0.97174,0.97197,0.97225
638,Réunion,0.68546,0.67861,0.67138,0.66488,0.65854,0.65336,0.64738,0.64476,0.63996,0.63618,0.62962,0.62541,0.61932,0.61286,0.60504,0.59963,0.59304,0.58705,0.58194,0.57622,0.56926,0.56323,0.55884,0.55334,0.54535
642,Romania,0.88813,0.88793,0.88781,0.88776,0.88756,0.8874,0.88721,0.88705,0.88689,0.88677,0.8866,0.88659,0.88649,0.8866,0.88691,0.88713,0.8873,0.88723,0.88711,0.88686,0.88662,0.88642,0.88615,0.88604,0.88585
643,Russian Federation,0.9534,0.95286,0.95241,0.95192,0.9515,0.95087,0.95039,0.94993,0.94944,0.94901,0.94861,0.94826,0.94805,0.94778,0.94758,0.9474,0.94724,0.94706,0.94685,0.94667,0.94656,0.9463,0.9461,0.94596,0.94576
646,Rwanda,0.88638,0.88637,0.88635,0.88634,0.88633,0.8863,0.88628,0.88626,0.88625,0.88623,0.88622,0.88621,0.88619,0.88618,0.88618,0.88618,0.88617,0.88616,0.88616,0.88615,0.88615,0.88615,0.88615,0.88615,0.88615
652,Saint Barthélemy,0.96323,0.96255,0.96255,0.96255,0.96255,0.96433,0.96668,0.96917,0.9716,0.97364,0.97398,0.97426,0.97446,0.97462,0.97479,0.97494,0.97512,0.97539,0.97559,0.97564,0.97596,0.97624,0.97653,0.97688,0.97728
654,Saint Helena,0.6313,0.63036,0.62958,0.62952,0.63023,0.63157,0.63365,0.63695,0.63931,0.64054,0.6415,0.64214,0.6426,0.64329,0.64359,0.64404,0.64407,0.64313,0.64298,0.64227,0.64169,0.64152,0.64157,0.64172,0.64217
659,Saint Kitts and Nevis,0.49133,0.49,0.48831,0.48677,0.48502,0.48353,0.48203,0.48033,0.47888,0.47734,0.47581,0.474,0.47247,0.47092,0.46957,0.46764,0.46611,0.46424,0.4632,0.4613,0.45983,0.4583,0.45649,0.45477,0.45295
662,Saint Lucia,0.81072,0.80915,0.80804,0.8063,0.8049,0.80383,0.80244,0.8009,0.79983,0.79838,0.79702,0.79552,0.79413,0.79245,0.79108,0.78961,0.78825,0.78693,0.78528,0.7839,0.78207,0.78081,0.77899,0.77785,0.77613
663,Saint Martin (French Part),0.95805,0.95606,0.95494,0.95335,0.95196,0.95102,0.94982,0.94874,0.94739,0.94604,0.94436,0.94371,0.94183,0.94033,0.93889,0.93744,0.93526,0.93468,0.93254,0.93096,0.9294,0.92799,0.92644,0.92507,0.92348
666,Saint Pierre and Miquelon,0.88455,0.8843,0.88447,0.88437,0.88413,0.88357,0.88321,0.88242,0.88209,0.8813,0.88056,0.88027,0.87886,0.87864,0.87727,0.87711,0.87645,0.87636,0.87653,0.87666,0.87675,0.87719,0.87679,0.87716,0.87749
670,Saint Vincent and the Grenadines,0.7662,0.7649,0.76392,0.76288,0.76161,0.76063,0.7598,0.75921,0.75821,0.75744,0.75662,0.75572,0.75465,0.75338,0.7522,0.75126,0.75005,0.74907,0.74802,0.74661,0.7456,0.74453,0.74374,0.74225,0.74161
882,Samoa,0.79065,0.78956,0.78853,0.78778,0.78645,0.78543,0.78491,0.78401,0.78317,0.78153,0.78127,0.77808,0.77716,0.7753,0.7746,0.77269,0.77175,0.76962,0.76885,0.76666,0.7662,0.76434,0.7623,0.76245,0.75995
674,San Marino,0.91675,0.91675,0.91675,0.91675,0.91675,0.91266,0.90855,0.90445,0.90032,0.89624,0.89218,0.88812,0.88409,0.88043,0.87665,0.87324,0.86913,0.86507,0.86094,0.85678,0.85263,0.8485,0.84443,0.84158,0.83789
678,Sao Tome and Principe,0.78435,0.78454,0.78432,0.78458,0.78474,0.78645,0.7884,0.79051,0.79197,0.79451,0.79457,0.79457,0.7946,0.7946,0.7946,0.79461,0.79461,0.79461,0.79462,0.79463,0.79464,0.79464,0.79466,0.79467,0.79467
682,Saudi Arabia,0.95242,0.94987,0.94713,0.94477,0.94243,0.94002,0.93712,0.93488,0.93196,0.92912,0.92729,0.92488,0.92263,0.91976,0.91736,0.91545,0.91329,0.90988,0.90749,0.9054,0.90235,0.9002,0.89764,0.89508,0.89265
686,Senegal,0.94824,0.94745,0.94702,0.94622,0.94571,0.94493,0.94425,0.9435,0.94287,0.94219,0.94157,0.94091,0.94025,0.93955,0.93896,0.93826,0.93767,0.93695,0.93651,0.9359,0.93519,0.93446,0.93402,0.93352,0.93278
688,Serbia,0.92724,0.92701,0.92677,0.9266,0.92685,0.92698,0.92722,0.92667,0.92615,0.92604,0.9255,0.92496,0.92459,0.92437,0.92405,0.92367,0.92353,0.92292,0.9225,0.92169,0.92129,0.92067,0.92013,0.91957,0.91919
690,Seychelles,0.76236,0.75918,0.75611,0.75304,0.75013,0.74698,0.74404,0.7401,0.73736,0.73363,0.73069,0.72706,0.72227,0.71924,0.71617,0.71188,0.70785,0.70337,0.69783,0.69479,0.68939,0.68449,0.67963,0.67567,0.6706
694,Sierra Leone,0.93661,0.93659,0.93654,0.93643,0.93645,0.93647,0.93643,0.93639,0.93633,0.9363,0.93625,0.93624,0.93621,0.93621,0.93621,0.93621,0.93607,0.936,0.93589,0.93574,0.9356,0.93547,0.93549,0.93546,0.93548
702,Singapore,0.91408,0.91035,0.90716,0.9042,0.90124,0.89833,0.89574,0.8939,0.89104,0.88929,0.88658,0.88291,0.87999,0.87734,0.87327,0.86951,0.86628,0.86327,0.859,0.8575,0.85339,0.84999,0.84579,0.84341,0.84002
534,Sint Maarten (Dutch part),0.97269,0.97213,0.97257,0.97257,0.97213,0.97257,0.975,0.97857,0.97898,0.98266,0.98296,0.98325,0.98337,0.9836,0.98374,0.98392,0.98405,0.98417,0.98444,0.98468,0.98482,0.98505,0.98527,0.98572,0.98613
703,Slovakia,0.97117,0.97111,0.97109,0.97103,0.97102,0.97074,0.97043,0.97017,0.96991,0.96967,0.96943,0.96925,0.96915,0.96926,0.96931,0.96948,0.96942,0.9693,0.96913,0.96878,0.96846,0.96826,0.96792,0.96765,0.9674
705,Slovenia,0.92291,0.92264,0.92241,0.92221,0.92205,0.9214,0.92079,0.92014,0.91954,0.91896,0.9183,0.91774,0.9172,0.91685,0.91663,0.91619,0.91588,0.9153,0.9147,0.91406,0.91356,0.91287,0.91233,0.91182,0.91121
722,Small island developing States (SIDS),0.78298,0.78012,0.77686,0.77375,0.77062,0.7677,0.7645,0.761,0.75804,0.75572,0.75288,0.74941,0.74599,0.74272,0.73936,0.73596,0.73255,0.7291,0.7255,0.72229,0.7186,0.71572,0.71185,0.70937,0.70541
90,Solomon Islands,0.83014,0.82736,0.82443,0.82168,0.81843,0.81504,0.81218,0.80863,0.80593,0.80279,0.80013,0.79678,0.794,0.79074,0.78716,0.78409,0.77961,0.77719,0.77377,0.77074,0.76751,0.76332,0.76055,0.7577,0.75465
706,Somalia,0.96269,0.95959,0.95703,0.95405,0.95171,0.94818,0.94553,0.94305,0.94028,0.93746,0.93491,0.9324,0.92952,0.92666,0.92383,0.92088,0.9187,0.91537,0.91266,0.90998,0.90711,0.90432,0.90188,0.89913,0.89615
710,South Africa,0.82398,0.82152,0.81883,0.81622,0.8137,0.81107,0.80867,0.80663,0.80405,0.8017,0.79967,0.79727,0.79495,0.79274,0.79064,0.78813,0.78526,0.78304,0.78063,0.77811,0.77606,0.77402,0.77077,0.76877,0.767
239,South Georgia and the South Sandwich Islands,0.91423,0.91464,0.91453,0.91541,0.91527,0.91555,0.91616,0.91719,0.91798,0.91826,0.91892,0.92028,0.92268,0.9259,0.9302,0.93518,0.93884,0.94126,0.94256,0.9429,0.94336,0.94358,0.94401,0.94417,0.94432
728,South Sudan,0.93468,0.93437,0.93397,0.93363,0.93333,0.93309,0.93284,0.93254,0.93225,0.93192,0.93152,0.9312,0.93078,0.93048,0.93007,0.92985,0.92957,0.92927,0.92895,0.9287,0.92847,0.92822,0.92779,0.92749,0.92738
35,South-Eastern Asia,0.80476,0.80083,0.79685,0.79293,0.78859,0.78448,0.77992,0.77621,0.7723,0.76887,0.76515,0.76079,0.75665,0.75235,0.74778,0.74315,0.73888,0.7354,0.73074,0.72645,0.72245,0.71752,0.71349,0.71028,0.70586
34,Southern Asia,0.7519,0.7485,0.74487,0.74118,0.73728,0.73375,0.72998,0.7263,0.72315,0.7197,0.71648,0.71284,0.70899,0.70494,0.70073,0.69715,0.69408,0.69056,0.68591,0.68217,0.67806,0.67587,0.67121,0.6678,0.66533
724,Spain,0.87853,0.87803,0.87746,0.877,0.87646,0.87586,0.87525,0.87454,0.87381,0.87312,0.87242,0.87172,0.87095,0.87036,0.86959,0.86881,0.86805,0.86715,0.86636,0.86534,0.86458,0.86386,0.86322,0.86268,0.86217
144,Sri Lanka,0.64003,0.63669,0.63255,0.63048,0.62637,0.62329,0.61938,0.6157,0.61266,0.60906,0.60545,0.60191,0.59899,0.59518,0.59148,0.58806,0.58436,0.58065,0.5771,0.57389,0.56932,0.56663,0.56397,0.55891,0.55486
275,State of Palestine,0.90032,0.9,0.89979,0.89973,0.89967,0.89963,0.89963,0.89962,0.89963,0.89962,0.8996,0.89962,0.89962,0.89971,0.89992,0.90017,0.9004,0.90056,0.90058,0.90056,0.90056,0.90055,0.90054,0.90054,0.90053
202,Sub-Saharan Africa,0.79446,0.79086,0.78733,0.78438,0.78067,0.77736,0.77355,0.77058,0.76698,0.76434,0.76073,0.75732,0.75343,0.75022,0.7468,0.74251,0.73868,0.73604,0.73168,0.72851,0.72441,0.72149,0.71747,0.71457,0.71058
729,Sudan,0.96945,0.96693,0.96473,0.9621,0.95979,0.95731,0.95471,0.95223,0.94941,0.94729,0.94518,0.94283,0.94012,0.93815,0.93565,0.93353,0.93089,0.92875,0.92673,0.92441,0.92226,0.91985,0.91735,0.91517,0.9128
740,Suriname,0.99304,0.99305,0.99302,0.99301,0.99301,0.99305,0.99308,0.99309,0.99313,0.99311,0.9931,0.99307,0.99304,0.99303,0.99301,0.993,0.99299,0.99295,0.99294,0.99289,0.99287,0.99286,0.99285,0.99284,0.99283
744,Svalbard and Jan Mayen Islands,0.92182,0.92089,0.91877,0.91827,0.91676,0.91562,0.91469,0.91405,0.9139,0.91382,0.91371,0.91317,0.91186,0.90856,0.90581,0.90332,0.90194,0.90013,0.89965,0.89993,0.90064,0.90103,0.90128,0.90175,0.9024
752,Sweden,0.99226,0.99223,0.99218,0.99216,0.99213,0.99203,0.99193,0.99183,0.99172,0.99163,0.99153,0.99153,0.99153,0.99164,0.99193,0.99222,0.99246,0.99247,0.99247,0.99245,0.99244,0.99243,0.99243,0.99243,0.99243
756,Switzerland,0.97357,0.97351,0.97348,0.97346,0.97329,0.97286,0.97232,0.97175,0.9712,0.97062,0.97003,0.96948,0.96905,0.96872,0.96846,0.96829,0.9679,0.96756,0.96705,0.96638,0.96585,0.96531,0.96476,0.96431,0.96383
760,Syrian Arab Republic,0.9508,0.95042,0.9499,0.94963,0.94972,0.95004,0.95027,0.9513,0.95172,0.95177,0.95177,0.95174,0.95172,0.95177,0.95205,0.95256,0.95292,0.95318,0.95322,0.95314,0.95311,0.95304,0.953,0.95297,0.95293
762,Tajikistan,0.98956,0.98932,0.98908,0.98903,0.989,0.98896,0.98897,0.98897,0.98897,0.98897,0.98901,0.98902,0.98905,0.98905,0.98905,0.98903,0.98902,0.989,0.98899,0.98898,0.98896,0.98895,0.98893,0.98892,0.98891
764,Thailand,0.82744,0.82448,0.82149,0.81849,0.81594,0.81334,0.81015,0.80729,0.805,0.80281,0.79994,0.79743,0.79385,0.79123,0.7886,0.78575,0.78203,0.77951,0.77658,0.7737,0.77138,0.76866,0.76536,0.76191,0.75962
626,Timor-Leste,0.92183,0.91857,0.91508,0.91155,0.90787,0.90408,0.90091,0.89852,0.89526,0.89162,0.88803,0.88555,0.88145,0.87775,0.87397,0.87088,0.86672,0.86374,0.85912,0.85618,0.85275,0.8492,0.84524,0.84271,0.83855
768,Togo,0.87732,0.87722,0.87708,0.87711,0.87691,0.87675,0.87668,0.87646,0.87603,0.87574,0.87543,0.87493,0.87456,0.87418,0.87375,0.87325,0.87278,0.87236,0.87197,0.87145,0.87107,0.87063,0.87018,0.86989,0.86955
772,Tokelau,0.89877,0.89671,0.89385,0.89194,0.88967,0.88831,0.88578,0.88437,0.88189,0.88009,0.87721,0.87435,0.87081,0.8696,0.86703,0.86417,0.86197,0.85953,0.85684,0.85512,0.85292,0.85019,0.84798,0.84583,0.84282
776,Tonga,0.75926,0.75842,0.75793,0.75708,0.75649,0.75543,0.75407,0.75254,0.75103,0.74852,0.74711,0.74562,0.74327,0.74202,0.73951,0.7378,0.73632,0.73387,0.73197,0.73041,0.72873,0.7266,0.72512,0.72319,0.72206
780,Trinidad and Tobago,0.89668,0.89548,0.89425,0.89313,0.89189,0.89034,0.8893,0.88833,0.88735,0.88618,0.88495,0.88376,0.88234,0.88136,0.88,0.87855,0.87791,0.87657,0.87544,0.874,0.87262,0.87168,0.86976,0.86961,0.86847
788,Tunisia,0.95042,0.94973,0.94929,0.94914,0.94908,0.94904,0.94935,0.94944,0.94946,0.94938,0.94923,0.94917,0.94926,0.94902,0.94902,0.94931,0.94934,0.94913,0.94923,0.949,0.94907,0.94892,0.94895,0.94905,0.94906
792,Türkiye,0.90839,0.90797,0.9076,0.90727,0.90685,0.90644,0.90608,0.90544,0.90518,0.90484,0.90444,0.90423,0.90405,0.90387,0.90365,0.90344,0.90311,0.90291,0.90251,0.9021,0.90168,0.90143,0.90102,0.90073,0.90052
795,Turkmenistan,0.97947,0.97891,0.97841,0.97782,0.97748,0.97725,0.97713,0.97699,0.97695,0.97684,0.97669,0.97657,0.97646,0.97629,0.97616,0.97604,0.97591,0.97576,0.97566,0.97555,0.97546,0.97538,0.97527,0.97515,0.97505
796,Turks and Caicos Islands,0.88275,0.88127,0.87979,0.87887,0.8778,0.87663,0.87547,0.87439,0.87356,0.87221,0.87116,0.87003,0.86879,0.86734,0.86645,0.86537,0.86394,0.86243,0.86144,0.86039,0.85922,0.85807,0.85705,0.85561,0.85461
798,Tuvalu,0.90029,0.89769,0.89422,0.89034,0.88703,0.88443,0.8812,0.87812,0.87478,0.87153,0.86867,0.86445,0.86027,0.85649,0.85385,0.84951,0.84732,0.84321,0.84018,0.83584,0.83418,0.83092,0.82703,0.8231,0.82
800,Uganda,0.81194,0.80924,0.807,0.80376,0.80086,0.79807,0.79494,0.79162,0.78892,0.7858,0.78299,0.77956,0.77697,0.77366,0.77162,0.76836,0.76558,0.7623,0.75877,0.75621,0.7533,0.74986,0.74668,0.74373,0.74002
804,Ukraine,0.93405,0.93383,0.93346,0.93339,0.93336,0.93342,0.93361,0.93392,0.93416,0.93441,0.93463,0.93493,0.93522,0.93555,0.93582,0.9361,0.93632,0.93649,0.93674,0.93691,0.93701,0.93723,0.93734,0.93746,0.93766
784,United Arab Emirates,0.9034,0.90047,0.89804,0.89486,0.89237,0.88983,0.88691,0.88385,0.88121,0.87862,0.87681,0.87389,0.87145,0.86936,0.86635,0.86361,0.86122,0.85882,0.85607,0.85344,0.85093,0.84853,0.84555,0.84305,0.84088
826,United Kingdom of Great Britain and Northern Ireland,0.97458,0.9741,0.97364,0.97322,0.973,0.97296,0.97289,0.97294,0.973,0.97311,0.97318,0.97325,0.97327,0.97328,0.9733,0.97329,0.9733,0.97333,0.97337,0.97342,0.97347,0.97348,0.97354,0.97358,0.97363
834,United Republic of Tanzania,0.76734,0.76345,0.75957,0.75532,0.75166,0.74733,0.74388,0.73995,0.73642,0.73336,0.72994,0.726,0.72225,0.71818,0.71443,0.71,0.70663,0.70271,0.69876,0.69453,0.69061,0.68696,0.68377,0.68047,0.67552
581,United States Minor Outlying Islands,0.84871,0.84861,0.8483,0.84793,0.84727,0.84713,0.84702,0.84696,0.84633,0.8461,0.8456,0.84518,0.84458,0.84427,0.84443,0.84399,0.84327,0.8434,0.84372,0.84398,0.84329,0.84304,0.84212,0.84185,0.84159
840,United States of America,0.85227,0.85126,0.85031,0.84937,0.84843,0.84757,0.8465,0.84556,0.84468,0.84373,0.84302,0.84239,0.84138,0.84065,0.83962,0.83884,0.83809,0.83715,0.83618,0.83558,0.83466,0.83404,0.83348,0.8324,0.83189
850,United States Virgin Islands,0.81893,0.81886,0.81874,0.81866,0.81857,0.81844,0.81834,0.81826,0.81825,0.81813,0.81801,0.81794,0.81783,0.81776,0.81765,0.81748,0.81739,0.81729,0.81715,0.81701,0.81693,0.81678,0.81671,0.8166,0.81645
858,Uruguay,0.90309,0.90355,0.90388,0.9044,0.90486,0.90528,0.90575,0.90612,0.90645,0.90687,0.90724,0.90752,0.90788,0.90815,0.90849,0.90881,0.90906,0.90936,0.90968,0.90994,0.91029,0.9107,0.9109,0.91119,0.91148
860,Uzbekistan,0.97951,0.97858,0.9778,0.97704,0.97648,0.97606,0.97571,0.97549,0.97525,0.97503,0.97485,0.9744,0.97405,0.97368,0.97323,0.97262,0.97229,0.97185,0.97131,0.97095,0.97075,0.97027,0.96985,0.9696,0.9692
548,Vanuatu,0.73741,0.73424,0.73123,0.72811,0.72504,0.7219,0.71903,0.71603,0.71311,0.71116,0.70831,0.70533,0.70175,0.69894,0.69616,0.69249,0.68988,0.6869,0.68408,0.68061,0.67726,0.67467,0.67214,0.66938,0.66557
862,Venezuela,0.85095,0.84961,0.84835,0.8467,0.84539,0.84369,0.84203,0.84014,0.83828,0.83639,0.83432,0.83275,0.83091,0.82878,0.82681,0.82469,0.82285,0.8212,0.81894,0.81711,0.81527,0.81317,0.81105,0.80933,0.80723
704,Viet Nam,0.79367,0.78966,0.78592,0.78246,0.77821,0.77485,0.77076,0.76661,0.76333,0.75929,0.75597,0.75209,0.74825,0.74372,0.73986,0.73639,0.73263,0.72853,0.72416,0.7205,0.71679,0.71286,0.70871,0.70577,0.70141
876,Wallis and Futuna Islands,0.89987,0.89585,0.89382,0.89172,0.88871,0.88585,0.88379,0.88104,0.87841,0.87594,0.87347,0.86998,0.86709,0.86454,0.86148,0.85848,0.85576,0.85366,0.85,0.84821,0.84525,0.84191,0.8396,0.83687,0.83383
145,Western Asia,0.88481,0.88169,0.87868,0.87598,0.87265,0.87001,0.86697,0.86388,0.86103,0.85804,0.8555,0.85268,0.85035,0.84706,0.84442,0.84102,0.83866,0.83588,0.83226,0.82931,0.82711,0.82382,0.82096,0.81797,0.81495
732,Western Sahara,0.96828,0.96686,0.96675,0.96753,0.96781,0.96971,0.97083,0.97124,0.97121,0.97139,0.97132,0.97125,0.97111,0.97097,0.97079,0.97064,0.9705,0.97036,0.97017,0.97006,0.96992,0.96988,0.9698,0.9698,0.96978
1,World,0.80132,0.7976,0.79459,0.79127,0.78777,0.78442,0.78118,0.77758,0.77485,0.77215,0.76878,0.76536,0.76194,0.75889,0.7554,0.75134,0.74815,0.74467,0.74146,0.73733,0.73467,0.73128,0.7282,0.72403,0.72127
887,Yemen,0.92941,0.92691,0.92387,0.92108,0.91843,0.91583,0.9129,0.91066,0.90807,0.90575,0.90302,0.90049,0.89752,0.89473,0.89176,0.8896,0.88679,0.88378,0.88149,0.87898,0.87613,0.87293,0.87014,0.86869,0.86603
894,Zambia,0.87567,0.87557,0.87555,0.87558,0.87555,0.87545,0.87546,0.87543,0.87541,0.87538,0.87538,0.87534,0.87537,0.87534,0.8754,0.87536,0.87538,0.87538,0.8754,0.87539,0.87546,0.87548,0.87545,0.87553,0.87547
716,Zimbabwe,0.79598,0.79533,0.79472,0.79404,0.79389,0.7937,0.7936,0.79354,0.79348,0.79347,0.79341,0.79333,0.79315,0.79297,0.79277,0.7926,0.79256,0.79254,0.79252,0.7925,0.79249,0.79248,0.79247,0.79247,0.79247